"BehaviorSpace results (NetLogo 6.0.2)"
"Model_V13.nlogo"
"Stochastic_Uncertainties"
"05/21/2019 13:38:54:245 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-9","9"
"[run number]","everyone_is_owner","medium_socialnetwork_group","technology_heat","subsidies","large_size_community","stop_and_report","number_households","radius_socialnetwork","feasibility_constraint","initial_size_of_community","energylabels_higher","community_model","companies_utility_sector","weighting_capabilities","report_time","renovations_cheaper","large_socialnetwork_group","technologies_more_sustainable","range_inclusiveness","medium_size_community","Type_of_visualization","[step]","covariance_cap_sec_aff","covariance_cap_sec_sus","covariance_cap_sec_aut","covariance_cap_sec_com","covariance_cap_sec_inc","covariance_cap_aff_sus","covariance_cap_aff_aut","covariance_cap_aff_com","covariance_cap_aff_inc","covariance_cap_sus_aut","covariance_cap_sus_com","covariance_cap_sus_inc","covariance_cap_aut_com","covariance_cap_aut_inc","covariance_cap_com_inc"
"37","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","7.446277862024676E-5","7.08134601878124E-5","5.3428802283960075E-5","6.889079070512281E-5","7.23274060060685E-5","7.446277862024676E-5","7.382605944232589E-5","1.5466437114110726E-4","1.975720146072856E-4","5.3428802283960075E-5","6.889079070512281E-5","7.23274060060685E-5","7.256930368502314E-5","8.499227873731066E-5","2.1205251014719031E-4"
"39","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.4542221154536212E-4","1.3724773825670166E-4","8.396907935968052E-5","1.2929013874917226E-4","1.2845600882175842E-4","1.4542221154536212E-4","9.712608874809426E-5","1.8711202531751487E-4","2.0973362894898277E-4","8.396907935968052E-5","1.2929013874917226E-4","1.2845600882175842E-4","8.877366774158675E-5","9.279973485790577E-5","2.083322906709249E-4"
"38","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.5889062944000572E-4","1.619713493052525E-4","9.356157352494136E-5","1.378900183008112E-4","1.3367766216736975E-4","1.5889062944000572E-4","1.0567499369305746E-4","2.1928719705096374E-4","2.454677550393973E-4","9.356157352494136E-5","1.378900183008112E-4","1.3367766216736975E-4","9.695370189642831E-5","1.0076289523161958E-4","2.561946659059407E-4"
"37","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","5.754161891272662E-5","5.329089280262626E-5","4.061044964607952E-5","5.364623215170436E-5","5.7074506153375895E-5","5.754161891272662E-5","6.041992324892754E-5","1.3453848425246218E-4","1.7469349895817408E-4","4.061044964607952E-5","5.364623215170436E-5","5.7074506153375895E-5","6.0322608090729886E-5","7.217559435928426E-5","1.8999144182694437E-4"
"39","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.0684648283555475E-4","9.37228386442385E-5","5.8722746889948995E-5","9.709272355099136E-5","1.0076289523161312E-4","1.0684648283555475E-4","7.695868072528402E-5","1.7324322505771195E-4","2.0713114357545233E-4","5.8722746889948995E-5","9.709272355099136E-5","1.0076289523161312E-4","7.262491234685154E-5","8.052134232637192E-5","2.1300341826444342E-4"
"38","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.1591625557963536E-4","1.095879898636527E-4","6.432810000217025E-5","1.0336538060514501E-4","1.0443306691223452E-4","1.1591625557963536E-4","8.25936917904768E-5","2.172908460913527E-4","2.588360773427529E-4","6.432810000217025E-5","1.0336538060514501E-4","1.0443306691223452E-4","7.854167396530489E-5","8.579304346762353E-5","2.798005428517569E-4"
"40","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"37","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","4.693704710220346E-5","4.272913966171007E-5","3.277574528118865E-5","4.397199325355669E-5","4.716837913540713E-5","4.693704710220346E-5","5.1029473888306345E-5","1.1751889721350666E-4","1.5389585943465116E-4","3.277574528118865E-5","4.397199325355669E-5","4.716837913540713E-5","5.140242264696394E-5","6.223721431745474E-5","1.6850091837704973E-4"
"39","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0018568366122980822","0.002124343748279604","-2.0232321867395172E-4","9.388766271789552E-4","0.0010821934947875221","0.0018568366122980822","-1.553806107055457E-4","8.790494922651176E-4","0.0010260498776331452","-2.0232321867395172E-4","9.388766271789552E-4","0.0010821934947875221","-4.940718386063396E-5","-6.0344295468894025E-5","5.841778898848408E-4"
"40","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.7714695311800218E-4","1.7238129079937914E-4","9.500183786627417E-5","1.4564742662576092E-4","1.5157809040967435E-4","1.7714695311800218E-4","1.1282626760408102E-4","2.2955811689051716E-4","2.743508939926493E-4","9.500183786627417E-5","1.4564742662576092E-4","1.5157809040967435E-4","9.669790205201751E-5","1.0792529087501061E-4","2.562613963001335E-4"
"41","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"38","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0019529767594719631","0.002204820603676511","-2.206357071003956E-4","0.00101092793617905","0.0011338778533499494","0.0019529767594719631","-1.744332504209189E-4","9.83539280012412E-4","0.0011220815879164616","-2.206357071003956E-4","0.00101092793617905","0.0011338778533499494","-5.9331661737008605E-5","-6.936624476380646E-5","6.740186878468933E-4"
"39","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.00273130172648211","0.002794969195581777","-5.109012440215447E-4","0.0014004173986156769","0.0018318694353107207","0.00273130172648211","-5.212474209167668E-4","0.0014416634552664397","0.0019195376028551606","-5.109012440215447E-4","0.0014004173986156769","0.0018318694353107207","-2.4640865359760214E-4","-3.560956268793364E-4","0.0010399731743815348"
"38","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.0028587501063515536","0.0028959256089565533","-5.616497088054052E-4","0.0015032255804293092","0.0019064206317032778","0.0028587501063515536","-5.805840874332854E-4","0.0015821064672317542","0.0020420167927036894","-5.616497088054052E-4","0.0015032255804293092","0.0019064206317032778","-2.837354117627611E-4","-3.954710081462214E-4","0.0011522604086902993"
"41","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","0.002394503417430295","0.0026749337283772656","-3.315777678795858E-4","0.0011931686427204657","0.001383888279974043","0.002394503417430295","-2.7594500896517413E-4","0.0011276824923357293","0.0013236196122852803","-3.315777678795858E-4","0.0011931686427204657","0.001383888279974043","-1.0461657549632867E-4","-1.2594249730722433E-4","7.200876837379712E-4"
"42","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.1096152381079282E-4","1.0491686227013505E-4","5.090416903698683E-5","8.912678274418758E-5","9.63086414192224E-5","1.1096152381079282E-4","6.21334114820375E-5","1.305468945064724E-4","1.554373315405058E-4","5.090416903698683E-5","8.912678274418758E-5","9.63086414192224E-5","5.2872715665682143E-5","6.094709336304919E-5","1.4400419066875567E-4"
"42","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0031077662501021604","0.0031582060868129043","-6.61832049607564E-4","0.0015714782617399629","0.0020430561185932573","0.0031077662501021604","-6.774469618487484E-4","0.0016162668681924486","0.0021373545068873985","-6.61832049607564E-4","0.0015714782617399629","0.0020430561185932573","-3.2111499815666545E-4","-4.549344624117253E-4","0.0011304095411117632"
"42","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","8.296812344677904E-5","7.734052686982776E-5","4.126162707608151E-5","7.030047028245332E-5","7.477140669339289E-5","8.296812344677904E-5","4.856489799610726E-5","9.967296545979135E-5","1.1631107707861047E-4","4.126162707608151E-5","7.030047028245332E-5","7.477140669339289E-5","4.2985495592738894E-5","4.804588381905187E-5","1.1395883068330277E-4"
"41","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","8.247876722269653E-5","7.18477812978063E-5","3.6267969243961475E-5","6.857382133270616E-5","7.737389206692403E-5","8.247876722269653E-5","5.184210179980844E-5","1.2794440913294332E-4","1.624662663955178E-4","3.6267969243961475E-5","6.857382133270616E-5","7.737389206692403E-5","4.646659782314065E-5","5.676532199361091E-5","1.5935218133317358E-4"
"40","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.0031858869664974305","0.0031409679577329664","-7.4981162565825E-4","0.001618036891898431","0.002170519512801392","0.0031858869664974305","-7.928846122122607E-4","0.0017039494939889734","0.002320358164269087","-7.4981162565825E-4","0.001618036891898431","0.002170519512801392","-3.8630670067702177E-4","-5.56202284292743E-4","0.0012191776479871623"
"43","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","6.15699103755187E-5","5.298393298933841E-5","2.8872017220891695E-5","5.41183496906214E-5","6.025754595638883E-5","6.15699103755187E-5","3.837368390516901E-5","9.832445541047204E-5","1.233010858703394E-4","2.8872017220891695E-5","5.41183496906214E-5","6.025754595638883E-5","3.5606226168216226E-5","4.2006783144574395E-5","1.2899819327457743E-4"
"44","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","6.568606352399782E-5","5.474227887632706E-5","2.8250312381658042E-5","5.5550550775991114E-5","6.39560780545421E-5","6.568606352399782E-5","4.357049871516016E-5","1.143692226075896E-4","1.4832832021246872E-4","2.8250312381658042E-5","5.5550550775991114E-5","6.39560780545421E-5","3.989810268806568E-5","4.983425838342057E-5","1.4802136039918155E-4"
"43","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.6136521489132724E-4","1.6337268758330806E-4","7.257486455120202E-5","1.2758017239797257E-4","1.2290070350518036E-4","1.6136521489132724E-4","7.726638198738762E-5","1.8486543537966894E-4","2.0755376940532924E-4","7.257486455120202E-5","1.2758017239797257E-4","1.2290070350518036E-4","6.29879312521227E-5","6.383874377808481E-5","1.9340136497021315E-4"
"42","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","4.8993455416588714E-5","4.037856152625778E-5","2.226793254224535E-5","4.3851878544009695E-5","4.987763313964873E-5","4.8993455416588714E-5","3.147895128736959E-5","8.808745685462905E-5","1.1306797992082415E-4","2.226793254224535E-5","4.3851878544009695E-5","4.987763313964873E-5","2.983182272403659E-5","3.5994374627771975E-5","1.2061018272450209E-4"
"44","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","5.458991114291842E-5","4.425059264931355E-5","2.315989547795925E-5","4.663787250157236E-5","5.4325213912619855E-5","5.458991114291842E-5","3.735715756695576E-5","1.0131453315694172E-4","1.3278458705841717E-4","2.315989547795925E-5","4.663787250157236E-5","5.4325213912619855E-5","3.461083112149694E-5","4.373954904711491E-5","1.33620941332306E-4"
"42","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","4.069664307191084E-5","3.264450883927502E-5","1.814176983463738E-5","3.6821831515764364E-5","4.2400492470309447E-5","4.069664307191084E-5","2.66224614877597E-5","7.812016030865005E-5","1.0143687221296327E-4","1.814176983463738E-5","3.6821831515764364E-5","4.2400492470309447E-5","2.5533273164763644E-5","3.118978624586815E-5","1.0921429965617183E-4"
"45","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","0.002255025771834319","0.0025129123312763683","-4.720257846244575E-4","0.001081386891147712","0.0012811902033108278","0.002255025771834319","-4.133614268294164E-4","0.001013250988026893","0.0012096440990034304","-4.720257846244575E-4","0.001081386891147712","0.0012811902033108278","-1.7369087478547916E-4","-2.17051728845563E-4","6.25964462728572E-4"
"44","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.458559591076073E-4","1.4315337814279274E-4","8.738345119589685E-5","1.2872293039853068E-4","1.2982398190271706E-4","1.458559591076073E-4","1.0106318200548436E-4","2.0069166053580386E-4","2.2781756577530687E-4","8.738345119589685E-5","1.2872293039853068E-4","1.2982398190271706E-4","9.5157542119398E-5","1.0203077272129052E-4","2.4843725758098964E-4"
"46","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.0499471439668889E-4","9.677158352893658E-5","6.0065696073086345E-5","9.58999177547891E-5","9.999549569839187E-5","1.0499471439668889E-4","7.78854917557404E-5","1.9235036126166944E-4","2.299529383894942E-4","6.0065696073086345E-5","9.58999177547891E-5","9.999549569839187E-5","7.710140962397389E-5","8.623791276224965E-5","2.671217679550636E-4"
"43","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.002931841575371145","0.00296648299125665","-7.85641954733626E-4","0.0014107597755856835","0.001862528714922751","0.002931841575371145","-8.049921007897793E-4","0.001447677532043098","0.001941200513156729","-7.85641954733626E-4","0.0014107597755856835","0.001862528714922751","-3.6954791826203034E-4","-5.225290152096477E-4","9.693156964901479E-4"
"45","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.7725817044166514E-4","1.8764586847105666E-4","1.0490017967158379E-4","1.502434825258126E-4","1.2845600882175842E-4","1.7725817044166514E-4","1.0832567324016844E-4","2.1253630550509468E-4","2.1962084902193047E-4","1.0490017967158379E-4","1.502434825258126E-4","1.2845600882175842E-4","9.549119409035671E-5","8.781719875814895E-5","2.2526512819742896E-4"
"43","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.003007111791761132","0.0029501457224983185","-8.587122924617162E-4","0.0014484582776551598","0.0019708955385726703","0.003007111791761132","-9.079782303212701E-4","0.0015249363141800402","0.002104409711274266","-8.587122924617162E-4","0.0014484582776551598","0.0019708955385726703","-4.232542077685143E-4","-6.098846620746365E-4","0.0010420351435621016"
"44","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0019299714560738826","0.002216001281223567","-1.8114299155706876E-4","0.00102841713836714","0.0011403390237676983","0.0019299714560738826","-1.3694300279000097E-4","9.703633636789794E-4","0.0010925767441239726","-1.8114299155706876E-4","0.00102841713836714","0.0011403390237676983","-4.31111711685219E-5","-4.7745597045240366E-5","6.757453367966409E-4"
"46","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.3276011924721353E-4","1.4340361712101662E-4","6.314919637142662E-5","1.0448311470787851E-4","1.0359893698482E-4","1.3276011924721353E-4","5.993501571779144E-5","1.4995987835048741E-4","1.7566776271338638E-4","6.314919637142662E-5","1.0448311470787851E-4","1.0359893698482E-4","4.774003617899812E-5","4.82127098045332E-5","1.6916154927956132E-4"
"47","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.2995744269110645E-4","1.27788704879827E-4","7.262491234684544E-5","1.1355844831814406E-4","1.0313182422546883E-4","1.2995744269110645E-4","8.400244455677704E-5","2.0034966726557534E-4","2.230185382595969E-4","7.262491234684544E-5","1.1355844831814406E-4","1.0313182422546883E-4","7.705692269450877E-5","7.603928418306507E-5","2.3725157525436805E-4"
"44","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.0028318577574917257","0.0029159597415531814","-5.331725130835263E-4","0.0015304916194966178","0.0019374702841213364","0.0028318577574917257","-5.469653148388265E-4","0.0015736495019410116","0.002029048852765494","-5.331725130835263E-4","0.0015304916194966178","0.0019374702841213364","-2.748691667209872E-4","-3.863912258430357E-4","0.0011753224329234414"
"48","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.001746968354778811","0.0019899003548388677","-3.1563476453355926E-4","8.460579853760346E-4","9.98253331931995E-4","0.001746968354778811","-2.593143118345489E-4","8.129063255408932E-4","9.692623121747949E-4","-3.1563476453355926E-4","8.460579853760346E-4","9.98253331931995E-4","-9.088679689106796E-5","-1.2291738610377311E-4","5.478882332627668E-4"
"46","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","0.002293590378811753","0.002659389717179906","-3.4177639645876953E-4","0.0011306631166096955","0.0012811067903180865","0.002293590378811753","-2.902104843460118E-4","0.0010125336362893156","0.0011595740598938562","-3.4177639645876953E-4","0.0011306631166096955","0.0012811067903180865","-1.2703798794521604E-4","-1.4933706133809266E-4","6.143700567375173E-4"
"47","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.3262665845882842E-4","1.372811034537982E-4","8.803407253927445E-5","1.1541021675700278E-4","1.0459989289771682E-4","1.3262665845882842E-4","1.0288343886930744E-4","1.7573449310758356E-4","1.9476377718498751E-4","8.803407253927445E-5","1.1541021675700278E-4","1.0459989289771682E-4","9.310558249795478E-5","9.4935107472084E-5","1.8827980721589175E-4"
"45","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.002513400297283902","0.00260208499116656","-6.472848236734125E-4","0.0012306953140248944","0.0016380843705738972","0.002513400297283902","-6.435212294409141E-4","0.0012621053105715979","0.0017026994112710977","-6.472848236734125E-4","0.0012306953140248944","0.0016380843705738972","-2.891561441176957E-4","-4.2640721889412967E-4","8.985781421257312E-4"
"48","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0030183224979855646","0.003148246575479583","-6.964050668390238E-4","0.0015123542983549285","0.0019616133407404073","0.0030183224979855646","-7.12820743810523E-4","0.0015069241125274563","0.0019957459373701808","-6.964050668390238E-4","0.0015123542983549285","0.0019616133407404073","-3.486930018168267E-4","-4.93744859674444E-4","0.0010370754070136979"
"49","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","9.643098047524309E-5","9.303468145412195E-5","6.119733234127473E-5","8.561092510013728E-5","8.17530741858473E-5","9.643098047524309E-5","8.186336469847515E-5","1.6305015734470842E-4","1.9346253449822296E-4","6.119733234127473E-5","8.561092510013728E-5","8.17530741858473E-5","7.64341056820407E-5","8.320167982646111E-5","1.943606143867396E-4"
"48","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.152378299053339E-4","1.3184257632705844E-4","7.320880329603694E-5","9.589991775478911E-5","7.80578786074036E-5","1.152378299053339E-4","7.053773390625127E-5","1.3498446572031737E-4","1.4382624295090728E-4","7.320880329603694E-5","9.589991775478911E-5","7.80578786074036E-5","6.068573265246312E-5","5.432966260556925E-5","1.4260285239069945E-4"
"46","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","0.003106993845789386","0.0031339062137674817","-7.918295305351895E-4","0.0015642071511626928","0.0021030417381933085","0.003106993845789386","-8.343434646756251E-4","0.0016042186955208828","0.0021971649592026988","-7.918295305351895E-4","0.0015642071511626928","0.0021030417381933085","-4.1410880724434846E-4","-5.985916550306873E-4","0.0011370191866565903"
"47","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","7.592917903264305E-5","7.045728670880689E-5","4.702657704774747E-5","6.811004509306391E-5","6.67237211537017E-5","7.592917903264305E-5","6.73710059773784E-5","1.4293984088137432E-4","1.737259082423703E-4","4.702657704774747E-5","6.811004509306391E-5","6.67237211537017E-5","6.378925206906307E-5","7.13614835501291E-5","1.7674879509932E-4"
"48","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","8.373552297999907E-5","8.93186326274922E-5","5.0526030136558224E-5","7.13181087938982E-5","6.209263179669935E-5","8.373552297999907E-5","5.537510544792418E-5","1.2583684084967707E-4","1.4468817720923434E-4","5.0526030136558224E-5","7.13181087938982E-5","6.209263179669935E-5","4.9380491702910076E-5","4.8368414057647945E-5","1.4722393218857352E-4"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"49","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","6.266651318676024E-5","5.6729176363427055E-5","3.822316979381996E-5","5.656902341736362E-5","5.6263731863930034E-5","6.266651318676024E-5","5.708266209044736E-5","1.253663915706162E-4","1.5424953052387187E-4","3.822316979381996E-5","5.656902341736362E-5","5.6263731863930034E-5","5.447869381926721E-5","6.186797280292015E-5","1.579208143777308E-4"
"48","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","6.591127860439883E-5","6.762958625487312E-5","3.866859517505898E-5","5.6811755226241105E-5","5.1093794573818146E-5","6.591127860439883E-5","4.528880636563473E-5","1.1050886930351788E-4","1.304779397658099E-4","3.866859517505898E-5","5.6811755226241105E-5","5.1093794573818146E-5","4.105087024775419E-5","4.1743198087508165E-5","1.3388786290907835E-4"
"49","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.6477958672755585E-4","1.6427354790491536E-4","9.294431737865646E-5","1.461145393851125E-4","1.4186881805457532E-4","1.6477958672755585E-4","1.001252492426681E-4","2.0499577096127672E-4","2.291966605886493E-4","9.294431737865646E-5","1.461145393851125E-4","1.4186881805457532E-4","9.118708366490627E-5","9.293319564629414E-5","2.3352301447882582E-4"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","5","5.438749561386527E-5","5.4445328622167284E-5","3.134771484545534E-5","4.722176345076219E-5","4.3288006713077776E-5","5.438749561386527E-5","3.8235032975009715E-5","9.701042273148524E-5","1.1609531547071793E-4","3.134771484545534E-5","4.722176345076219E-5","4.3288006713077776E-5","3.498229698250823E-5","3.63102318269517E-5","1.1962757767000845E-4"
"49","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","1.2083484171829081E-4","1.1185265261658183E-4","6.393883936937923E-5","1.0989244728715906E-4","1.1190687106186398E-4","1.2083484171829081E-4","7.603557693895096E-5","1.9532264423636036E-4","2.3422368361785802E-4","6.393883936937923E-5","1.0989244728715906E-4","1.1190687106186398E-4","7.13459131248206E-5","7.660649253371414E-5","2.4823706639840983E-4"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","2","1.7361580309195308E-4","1.8782937705508717E-4","8.823426372185959E-5","1.4353707790940273E-4","1.267210185727367E-4","1.7361580309195308E-4","8.575226378228795E-5","1.904096189638865E-4","2.0198178149020962E-4","8.823426372185959E-5","1.4353707790940273E-4","1.267210185727367E-4","7.260822974830292E-5","6.714189829064978E-5","2.01625886054515E-4"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","3","0.002112689841020385","0.0024065107177354363","-4.7068839630750914E-4","9.968102871575682E-4","0.0011921801987564787","0.002112689841020385","-4.0634361370677055E-4","9.157411995121949E-4","0.0011042879283048573","-4.7068839630750914E-4","9.968102871575682E-4","0.0011921801987564787","-1.6075351961128518E-4","-2.1234723605494693E-4","5.71962891227789E-4"
"49","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.0018116768180278767","0.002068260188479999","-2.907593418382264E-4","8.96891531412499E-4","0.0010465894929657812","0.0018116768180278767","-2.3674053165225479E-4","8.528861729618433E-4","0.0010105851087788796","-2.907593418382264E-4","8.96891531412499E-4","0.0010465894929657812","-8.551333189866731E-5","-1.0686205326090752E-4","5.812951368556962E-4"
"50","false","10","3","0","300","true","2235","2","true","240","false","1","0","1","5","0","25","0","20","50","""feasibility""","4","0.002679750828708069","0.0028314640481659973","-7.964522785929042E-4","0.00130697816414676","0.0017259783092853664","0.002679750828708069","-7.778484007784669E-4","0.0012835841562025","0.0017156884825007782","-7.964522785929042E-4","0.00130697816414676","0.0017259783092853664","-3.621875557825203E-4","-5.185785758734025E-4","8.82232532068125E-4"
