"BehaviorSpace results (NetLogo 6.0.2)"
"Model_V13.nlogo"
"Weighting_Capabilities"
"05/26/2019 17:26:53:204 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-9","9"
"[run number]","everyone_is_owner","medium_socialnetwork_group","technology_heat","subsidies","large_size_community","stop_and_report","number_households","radius_socialnetwork","feasibility_constraint","initial_size_of_community","energylabels_higher","community_model","report_time","companies_utility_sector","weighting_capabilities","large_socialnetwork_group","renovations_cheaper","technologies_more_sustainable","range_inclusiveness","medium_size_community","Type_of_visualization","[step]","covariance_cap_sec_aff","covariance_cap_sec_sus","covariance_cap_sec_aut","covariance_cap_sec_com","covariance_cap_sec_inc","covariance_cap_aff_sus","covariance_cap_aff_aut","covariance_cap_aff_com","covariance_cap_aff_inc","covariance_cap_sus_aut","covariance_cap_sus_com","covariance_cap_sus_inc","covariance_cap_aut_com","covariance_cap_aut_inc","covariance_cap_com_inc"
"158","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.9345141276586234E-4","4.2443867226534676E-4","2.3576960441665362E-4","4.737857987711426E-6","-1.8694519933202915E-4","1.9345141276586234E-4","1.095379420680072E-4","9.053090145534027E-6","-7.610601457725582E-5","2.3576960441665362E-4","4.737857987711426E-6","-1.8694519933202915E-4","4.4820581433046914E-6","-1.014023948426263E-4","6.039100674477376E-6"
"157","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.0409441016170901E-4","2.910379412338793E-4","1.4427945354479735E-4","-9.719281914228422E-6","-1.612990405837577E-4","1.0409441016170901E-4","5.2555746293265264E-5","6.339387448325899E-8","-5.2707001853439055E-5","1.4427945354479735E-4","-9.719281914228422E-6","-1.612990405837577E-4","-4.187332235618885E-6","-7.907551711884656E-5","8.678287764815583E-6"
"160","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"158","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.6059003014545946E-4","3.395092313159067E-4","1.9010321523721028E-4","8.618230410041386E-6","-1.432017576785835E-4","1.6059003014545946E-4","9.186995803214149E-5","1.0496691006578498E-5","-5.926993612233125E-5","1.9010321523721028E-4","8.618230410041386E-6","-1.432017576785835E-4","6.536242111215873E-6","-7.792775433872372E-5","3.8136420281367846E-6"
"160","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"157","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","8.912845100404556E-5","2.4352089578881243E-4","1.2099777509743722E-4","-6.8198462865372415E-6","-1.3310044425759952E-4","8.912845100404556E-5","4.509640039571116E-5","5.738813900606507E-7","-4.438905821726591E-5","1.2099777509743722E-4","-6.8198462865372415E-6","-1.3310044425759952E-4","-2.8516121785197427E-6","-6.537799153747252E-5","6.579616867441889E-6"
"161","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.3172129383562039E-4","5.121557754322038E-4","2.5574423574513557E-4","2.2688334025661643E-5","-2.103675676938143E-4","2.3172129383562039E-4","1.1881346686085597E-4","1.631558138021879E-5","-8.618230410041877E-5","2.5574423574513557E-4","2.2688334025661643E-5","-2.103675676938143E-4","1.3312713641528066E-5","-1.0209750311547465E-4","-3.570076089332333E-6"
"158","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.3673947508760064E-4","2.8290350618173686E-4","1.591631118829527E-4","9.595830684970614E-6","-1.1615759717196629E-4","1.3673947508760064E-4","7.867810054898588E-5","1.0374351950557647E-5","-4.858417566553929E-5","1.591631118829527E-4","9.595830684970614E-6","-1.1615759717196629E-4","6.9221662242993955E-6","-6.33427145145812E-5","2.669215767724763E-6"
"162","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","1.7776977013047804E-4","4.2121893074552964E-4","2.1064005013676247E-4","2.3939528916782048E-5","-1.7386604207017745E-4","1.7776977013047804E-4","8.86846938826562E-5","1.1611088589603184E-5","-7.166844336341363E-5","2.1064005013676247E-4","2.3939528916782048E-5","-1.7386604207017745E-4","1.1850205835461087E-5","-8.708316442202032E-5","-8.908507624781607E-6"
"161","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.892056914353272E-4","3.869820678748198E-4","1.9616233502995378E-4","2.5945611392213447E-5","-1.4578088741414727E-4","1.892056914353272E-4","9.87776660043717E-5","1.9126599235604377E-5","-6.167556683299437E-5","1.9616233502995378E-4","2.5945611392213447E-5","-1.4578088741414727E-4","1.4972632197082184E-5","-7.118464800551169E-5","-3.6951955784443756E-6"
"160","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.4388741247892129E-4","3.2051859525847234E-4","1.595356899172013E-4","2.324303042739145E-5","-1.2577845175475955E-4","1.4388741247892129E-4","7.133479139244721E-5","1.239517072137266E-5","-5.4084984493526224E-5","1.595356899172013E-4","2.324303042739145E-5","-1.2577845175475955E-4","1.1405336540840853E-5","-6.280442266809118E-5","-7.749067025676196E-6"
"161","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","1.652689429516309E-4","5.024965508727498E-4","2.0411715410438265E-4","-7.022539858898571E-5","-3.3198371111077736E-4","1.652689429516309E-4","6.865816113647609E-5","-2.0408378890729113E-5","-1.0521158817782083E-4","2.0411715410438265E-4","-7.022539858898571E-5","-3.3198371111077736E-4","-2.755409193557465E-5","-1.334163014567736E-4","4.893006154210597E-5"
"162","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"160","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.193339639355619E-4","2.5825663508650796E-4","1.2825081285961217E-4","2.0709777837835125E-5","-9.877432948465825E-5","1.193339639355619E-4","5.8996341506139274E-5","1.13908782887662E-5","-4.3401448383207326E-5","1.2825081285961217E-4","2.0709777837835125E-5","-9.877432948465825E-5","1.013134209837058E-5","-4.9240357875103165E-5","-6.626328143376951E-6"
"159","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.5753044157170603E-4","3.107317488201226E-4","1.5867153131240297E-4","2.4328233462957647E-5","-1.1182679458883247E-4","1.5753044157170603E-4","8.288915914698828E-5","1.8057244668659505E-5","-4.815598896946755E-5","1.5867153131240297E-4","2.4328233462957647E-5","-1.1182679458883247E-4","1.3973344544039986E-5","-5.4792326671971523E-5","-3.3632118673335504E-6"
"161","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.326155367264656E-4","3.7904532161547546E-4","1.5620473107372503E-4","-4.805422511832102E-5","-2.430988260455399E-4","1.326155367264656E-4","5.602387316924705E-5","-1.4235817427865502E-5","-8.123313319776049E-5","1.5620473107372503E-4","-4.805422511832102E-5","-2.430988260455399E-4","-1.8934749352296948E-5","-9.88944441942013E-5","3.323173630817414E-5"
"162","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","3.240316724694434E-4","7.116963366681854E-4","3.667724899501243E-4","5.86560164957523E-5","-2.628843879238001E-4","3.240316724694434E-4","1.692356941620062E-4","4.0205062501357035E-5","-1.0087411255527127E-4","3.667724899501243E-4","5.86560164957523E-5","-2.628843879238001E-4","3.1930493621408486E-5","-1.3310489295054417E-4","-7.4070737554359395E-6"
"160","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.0155698692251389E-4","2.1613474201195504E-4","1.0718680784593559E-4","1.831582494615692E-5","-8.13877252776405E-5","1.0155698692251389E-4","5.0127872117873323E-5","1.0229769429805842E-5","-3.6234604046865904E-5","1.0718680784593559E-4","1.831582494615692E-5","-8.13877252776405E-5","8.946321514824408E-6","-4.053204143290104E-5","-5.73547738089879E-6"
"161","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.0955796118626923E-4","3.041054206767456E-4","1.2621053105715417E-4","-3.659745056528952E-5","-1.9212347792141467E-4","1.0955796118626923E-4","4.663119946215297E-5","-1.0960467246219863E-5","-6.591628338396623E-5","1.2621053105715417E-4","-3.659745056528952E-5","-1.9212347792141467E-4","-1.4455471642083913E-5","-7.86484425960089E-5","2.5199065107177184E-5"
"163","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"159","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.3435831218814386E-4","2.5951617127690233E-4","1.3309710773788973E-4","2.205940006039148E-5","-9.079003781945105E-5","1.3435831218814386E-4","7.100781246090283E-5","1.642568653063759E-5","-3.953775855942566E-5","1.3309710773788973E-4","2.205940006039148E-5","-9.079003781945105E-5","1.264207317988725E-5","-4.4582576360424096E-5","-3.0062042584003168E-6"
"162","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.635739353304745E-4","5.311906203757927E-4","2.752183891171621E-4","5.9323320437684106E-5","-1.7413296364694912E-4","2.635739353304745E-4","1.3856195629790053E-4","4.375289512595867E-5","-6.630776836323336E-5","2.752183891171621E-4","5.9323320437684106E-5","-1.7413296364694912E-4","3.223078039527755E-5","-8.8128607264381E-5","-4.537666805131871E-6"
"164","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"161","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","9.303106689110578E-5","2.5385576558947066E-4","1.057988156467161E-4","-2.9574910706390944E-5","-1.5892510681033694E-4","9.303106689110578E-5","3.9765383348505307E-5","-8.91962935714694E-6","-5.5395124566183974E-5","1.057988156467161E-4","-2.9574910706390944E-5","-1.5892510681033694E-4","-1.1700062448526454E-5","-6.530681245033165E-5","2.0306058952966588E-5"
"163","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"162","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","2.1907922065573604E-4","4.2391984345049557E-4","2.2023031995555846E-4","5.3591179576495244E-5","-1.3009423999919893E-4","2.1907922065573604E-4","1.1550363930887969E-4","4.0441955400743214E-5","-4.930708826929865E-5","2.2023031995555846E-4","5.3591179576495244E-5","-1.3009423999919893E-4","2.909778838791096E-5","-6.582286083209389E-5","-3.2230780395274616E-6"
"163","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.7953362127498973E-4","5.803542382975719E-4","3.071933696680215E-4","4.284091307198298E-5","-2.1970982288084997E-4","2.7953362127498973E-4","1.5332790963518134E-4","3.24309715778572E-5","-8.820645939094189E-5","3.071933696680215E-4","4.284091307198298E-5","-2.1970982288084997E-4","2.679225326853708E-5","-1.1014963734810708E-4","-2.7025809648210923E-6"
"165","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.4670226733197585E-4","6.280664701456551E-4","3.2488804586156873E-4","2.9127817065296824E-5","-2.6872329741569825E-4","2.4670226733197585E-4","1.2782207007692447E-4","1.141089740702383E-5","-1.0560084881061722E-4","3.2488804586156873E-4","2.9127817065296824E-5","-2.6872329741569825E-4","1.5064386489096512E-5","-1.3901053283663377E-4","-1.246190111556513E-5"
"162","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.8667605340879113E-4","3.527502097836771E-4","1.8355307096054596E-4","4.772557792692002E-5","-1.0380580120681891E-4","1.8667605340879113E-4","9.858006989267866E-5","3.64214491506073E-5","-3.921967701377153E-5","1.8355307096054596E-4","4.772557792692002E-5","-1.0380580120681891E-4","2.5904739025770082E-5","-5.251237153703949E-5","-2.482370663983868E-6"
"166","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.3315599731076771E-4","4.3815176827203167E-4","2.3700411670922616E-4","4.777896224227438E-5","-1.427363131790852E-4","2.3315599731076771E-4","1.3163126341211113E-4","3.91707413913621E-5","-5.539178804647425E-5","2.3700411670922616E-4","4.777896224227438E-5","-1.427363131790852E-4","2.993970352797928E-5","-7.108455241421916E-5","-4.003823651585122E-7"
"165","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.742285549366418E-4","6.391270329831648E-4","3.4511291616826415E-4","-1.2929013874921609E-6","-2.8338730153963616E-4","2.742285549366418E-4","1.555707923288972E-4","2.0719787396963745E-5","-9.088679689103551E-5","3.4511291616826415E-4","-1.2929013874921609E-6","-2.8338730153963616E-4","5.688766104962696E-6","-1.4380399948617226E-4","2.6742205472893578E-5"
"164","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.9171642251684256E-4","4.743196419247041E-4","2.458792591369127E-4","2.192093449243987E-5","-2.0306058952966721E-4","1.9171642251684256E-4","9.956545538025825E-5","8.833435931314508E-6","-8.211731092082072E-5","2.458792591369127E-4","2.192093449243987E-5","-2.0306058952966721E-4","1.136084961137833E-5","-1.0526719683964531E-4","-9.383961683407478E-6"
"166","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"163","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.959271103904246E-4","3.5167585043716635E-4","1.9224692915066402E-4","4.448248076913436E-5","-1.0537062895064728E-4","1.959271103904246E-4","1.1195914320397826E-4","3.727559819627745E-5","-4.0008207838486514E-5","1.9224692915066402E-4","4.448248076913436E-5","-1.0537062895064728E-4","2.7889968253013652E-5","-5.2256571692630934E-5","3.303154512561119E-7"
"165","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.3136539839992395E-4","4.784068785690329E-4","2.6297892264890094E-4","1.9635418491325728E-5","-1.829914234760858E-4","2.3136539839992395E-4","1.3424301689595134E-4","3.283135394301564E-5","-5.5085940406424484E-5","2.6297892264890094E-4","1.9635418491325728E-5","-1.829914234760858E-4","1.668259854827976E-5","-9.213799178214948E-5","2.0152579046322775E-5"
"164","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.5604902682061757E-4","3.8076362926594843E-4","1.9758869720582512E-4","1.7566776271338795E-5","-1.6305571821089118E-4","1.5604902682061757E-4","8.113192543323243E-5","7.176853895470226E-6","-6.686051846179939E-5","1.9758869720582512E-4","1.7566776271338795E-5","-1.6305571821089118E-4","9.113703586925066E-6","-8.461747635658446E-5","-7.522183685419434E-6"
"166","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","3.2314193388019696E-4","6.428138872623367E-4","3.4786554492873196E-4","8.262891060963214E-5","-1.7436652002662513E-4","3.2314193388019696E-4","1.820182718941039E-4","5.8233390665865024E-5","-6.374976991916296E-5","3.4786554492873196E-4","8.262891060963214E-5","-1.7436652002662513E-4","5.161595990837846E-5","-8.448067904848806E-5","6.673039419310859E-7"
"163","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.679737482629263E-4","2.9364042660740924E-4","1.6152759218386248E-4","4.019838946193607E-5","-8.339964666256228E-5","1.679737482629263E-4","9.662635224046116E-5","3.403250103849199E-5","-3.1187561899392275E-5","1.6152759218386248E-4","4.019838946193607E-5","-8.339964666256228E-5","2.5210742926160184E-5","-4.124160795782016E-5","6.005735477382209E-7"
"165","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.9536991159891648E-4","3.8235014438789004E-4","2.1204083232820333E-4","2.3950372605838524E-5","-1.345735177094121E-4","1.9536991159891648E-4","1.1442038257647391E-4","3.318168851252974E-5","-3.88370894203987E-5","2.1204083232820333E-4","2.3950372605838524E-5","-1.345735177094121E-4","1.831248842644747E-5","-6.742439029272755E-5","1.616043321371926E-5"
"167","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"164","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.3137880008742023E-4","3.1795698225138287E-4","1.6509989261966824E-4","1.4653994564809117E-5","-1.3618338846932133E-4","1.3137880008742023E-4","6.834971842554012E-5","6.035764154767854E-6","-5.630043358073777E-5","1.6509989261966824E-4","1.4653994564809117E-5","-1.3618338846932133E-4","7.607264938015414E-6","-7.071642307292108E-5","-6.2759935738629224E-6"
"166","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.7348339886814705E-4","4.934045346639383E-4","2.7274936453200975E-4","8.54149045671951E-5","-1.030317286341785E-4","2.7348339886814705E-4","1.57898941637411E-4","6.596855552608413E-5","-3.067373786410521E-5","2.7274936453200975E-4","8.54149045671951E-5","-1.030317286341785E-4","5.35066544105164E-5","-4.8001396889583126E-5","6.622991623667329E-6"
"168","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"165","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.6794705610525314E-4","3.184374410895736E-4","1.775295407113764E-4","2.4079662744587743E-5","-1.0623478755544848E-4","1.6794705610525314E-4","9.886330334358429E-5","3.1109709772833704E-5","-2.974840973129505E-5","1.775295407113764E-4","2.4079662744587743E-5","-1.0623478755544848E-4","1.7743611815951013E-5","-5.3043990344110376E-5","1.3486212666429898E-5"
"167","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","2.312374984777179E-4","3.992412754180249E-4","2.229395739597924E-4","7.770921229774445E-5","-7.13281183530267E-5","2.312374984777179E-4","1.348732483966626E-4","6.16922494315417E-5","-1.768355446117725E-5","2.229395739597924E-4","7.770921229774445E-5","-7.13281183530267E-5","4.872319732010627E-5","-3.225747255295327E-5","7.747398765821467E-6"
"169","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"168","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"166","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.989233050896984E-4","3.3495988669179124E-4","1.8815301946691982E-4","6.944632123678123E-5","-5.389146635036417E-5","1.989233050896984E-4","1.1667142120725287E-4","5.586891036495528E-5","-1.130857746926092E-5","1.8815301946691982E-4","6.944632123678123E-5","-5.389146635036417E-5","4.356160132926871E-5","-2.380940464810434E-5","7.680668371628357E-6"
"168","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.5624471370158826E-4","5.413169576945982E-4","3.147005390147438E-4","3.743575114233984E-5","-1.8537703506849148E-4","2.5624471370158826E-4","1.532129850674032E-4","3.0629250934643616E-5","-6.926614917245954E-5","3.147005390147438E-4","3.743575114233984E-5","-1.8537703506849148E-4","2.5096189082796253E-5","-1.0299836343707544E-4","1.7016250519249683E-6"
"169","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"170","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.603541938106478E-4","6.248133634287405E-4","3.173419504515595E-4","5.038144761580742E-5","-2.2843482192160122E-4","2.603541938106478E-4","1.3666014006338714E-4","3.110748542636112E-5","-8.066592484711813E-5","3.173419504515595E-4","5.038144761580742E-5","-2.2843482192160122E-4","2.9973068725076048E-5","-1.0972701151821877E-4","-4.0371888486842E-6"
"168","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.108680456502644E-4","4.059209878767552E-4","2.3916173278813824E-4","4.24738959039208E-5","-1.190803884376254E-4","2.108680456502644E-4","1.2824098866269162E-4","3.598992593482391E-5","-4.217360913005252E-5","2.3916173278813824E-4","4.24738959039208E-5","-1.190803884376254E-4","2.8149104617132565E-5","-6.572943828021942E-5","2.886089548852711E-6"
"169","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","3.3002628621445174E-4","6.133023704304269E-4","4.176989024518346E-4","1.3164238514448004E-4","-1.1060562837509744E-4","3.3002628621445174E-4","2.287295478292873E-4","8.11552810712013E-5","-4.584378081067607E-5","4.176989024518346E-4","1.3164238514448004E-4","-1.1060562837509744E-4","9.282197832262954E-5","-7.113460020986641E-5","-1.2812235685079255E-5"
"170","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"167","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.1967089681757226E-4","4.772682912181128E-4","2.466216347723113E-4","5.65414971297594E-5","-1.4938432870057543E-4","2.1967089681757226E-4","1.1772353708902797E-4","3.8164224612282525E-5","-5.157147297891741E-5","2.466216347723113E-4","5.65414971297594E-5","-1.4938432870057543E-4","3.323451674126494E-5","-7.147381304701329E-5","-1.5931881613610615E-6"
"168","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.761682406698415E-4","3.2471009814372673E-4","1.925839176413414E-4","3.9737949742002995E-5","-8.728335560460304E-5","1.761682406698415E-4","1.0792529087500821E-4","3.399913584139587E-5","-2.982848620432509E-5","1.925839176413414E-4","3.9737949742002995E-5","-8.728335560460304E-5","2.625006881571968E-5","-4.797581690514082E-5","2.9528199430457626E-6"
"170","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","2","2.3154890698395892E-4","5.571487437169149E-4","3.0536940556008605E-4","-7.49048674817743E-6","-2.552103925915915E-4","2.3154890698395892E-4","1.2951998788473217E-4","4.465375544755877E-6","-9.590269818788665E-5","3.0536940556008605E-4","-7.49048674817743E-6","-2.552103925915915E-4","-1.7905989108484084E-6","-1.367750646311666E-4","1.2445218517016714E-5"
"169","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","2.6723298527872444E-4","4.639222123794882E-4","3.199638988567376E-4","1.1376698079999766E-4","-6.54374928056289E-5","2.6723298527872444E-4","1.8807590878919158E-4","7.640630135112498E-5","-2.3444611826517537E-5","3.199638988567376E-4","1.1376698079999766E-4","-6.54374928056289E-5","8.14833721759829E-5","-4.116709235097237E-5","-4.621079797873619E-6"
"167","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","1.8549881803789364E-4","3.8527794043311317E-4","2.0074337659130545E-4","5.2735362270969044E-5","-1.1073074786421015E-4","1.8549881803789364E-4","1.0027020248781798E-4","3.646482390683118E-5","-3.768599012056539E-5","2.0074337659130545E-4","5.2735362270969044E-5","-1.1073074786421015E-4","3.088949947199501E-5","-5.285047220095032E-5","-7.006691390280142E-7"
"168","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.5054376929968304E-4","2.7057840237426704E-4","1.611138637398663E-4","3.5994374627769014E-5","-6.874565209775388E-5","1.5054376929968304E-4","9.260399236826747E-5","3.0936210747931655E-5","-2.290187128707911E-5","1.611138637398663E-4","3.5994374627769014E-5","-6.874565209775388E-5","2.374044990743976E-5","-3.767598056143335E-5","2.7826574378532672E-6"
"170","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","3","1.8989523884199212E-4","4.200469781975113E-4","2.3390949467852953E-4","6.185073411775357E-6","-1.7585961259669657E-4","1.8989523884199212E-4","1.0851288906832533E-4","1.1146756263342704E-5","-6.811504987263268E-5","2.3390949467852953E-4","6.185073411775357E-6","-1.7585961259669657E-4","5.780520396979756E-6","-9.475159888804903E-5","6.981667492455006E-6"
"171","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"169","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","4","2.2167169647013284E-4","3.7271594372625765E-4","2.5864700789253334E-4","9.702766141665318E-5","-4.534330285422546E-5","2.2167169647013284E-4","1.5707222619824166E-4","6.734097729998913E-5","-1.4380399948618374E-5","2.5864700789253334E-4","9.702766141665318E-5","-4.534330285422546E-5","6.993345311438992E-5","-2.806013075820715E-5","-1.7016250519245647E-6"
"167","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","5","1.5946339865682862E-4","3.227966040902391E-4","1.6900918154614996E-4","4.76972175093883E-5","-8.788726567205001E-5","1.5946339865682862E-4","8.660418848147943E-5","3.335407536419497E-5","-2.9619397635853584E-5","1.6900918154614996E-4","4.76972175093883E-5","-8.788726567205001E-5","2.7892192599487574E-5","-4.187777104912843E-5","-2.9695025415959386E-7"
"171","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","4","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
